Price,Close,High,Low,Open,Volume
Ticker,BDL.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS
Datetime,,,,,
2025-07-11 08:12:00+00:00,1868.800048828125,1869.300048828125,1868.4000244140625,1869.0999755859375,2921
2025-07-11 08:13:00+00:00,1868.4000244140625,1869.0,1868.4000244140625,1869.0,1245
2025-07-11 08:14:00+00:00,1868.5999755859375,1868.9000244140625,1868.4000244140625,1868.5999755859375,1204
2025-07-11 08:15:00+00:00,1869.300048828125,1869.4000244140625,1868.5999755859375,1868.5999755859375,1798
2025-07-11 08:16:00+00:00,1868.800048828125,1870.699951171875,1868.800048828125,1869.699951171875,1926
2025-07-11 08:17:00+00:00,1868.5999755859375,1869.5999755859375,1868.5999755859375,1869.199951171875,739
2025-07-11 08:18:00+00:00,1870.300048828125,1870.5999755859375,1868.800048828125,1868.800048828125,2521
2025-07-11 08:19:00+00:00,1870.199951171875,1870.699951171875,1867.0,1868.800048828125,8227
2025-07-11 08:20:00+00:00,1867.300048828125,1870.199951171875,1867.300048828125,1870.199951171875,1419
2025-07-11 08:21:00+00:00,1870.0999755859375,1870.0999755859375,1867.300048828125,1868.0,3187
2025-07-11 08:22:00+00:00,1869.5999755859375,1869.699951171875,1869.0,1869.5,1380
2025-07-11 08:23:00+00:00,1869.0,1869.5999755859375,1868.5,1869.0,574
2025-07-11 08:24:00+00:00,1869.699951171875,1869.699951171875,1868.699951171875,1868.699951171875,1247
2025-07-11 08:25:00+00:00,1869.4000244140625,1869.4000244140625,1868.5999755859375,1869.0,367
2025-07-11 08:26:00+00:00,1867.699951171875,1868.800048828125,1867.0,1868.5999755859375,3429
2025-07-11 08:27:00+00:00,1866.300048828125,1867.699951171875,1865.5999755859375,1867.699951171875,1906
2025-07-11 08:28:00+00:00,1867.5999755859375,1868.699951171875,1866.5999755859375,1866.5999755859375,1817
2025-07-11 08:29:00+00:00,1867.300048828125,1867.5999755859375,1866.9000244140625,1867.300048828125,926
2025-07-11 08:30:00+00:00,1866.5,1867.4000244140625,1866.0999755859375,1867.4000244140625,959
2025-07-11 08:31:00+00:00,1867.0,1867.0,1866.199951171875,1866.199951171875,286
2025-07-11 08:32:00+00:00,1866.0,1867.5,1866.0,1867.5,1998
2025-07-11 08:33:00+00:00,1866.0,1867.0,1865.699951171875,1866.199951171875,897
2025-07-11 08:34:00+00:00,1866.199951171875,1867.0,1865.5999755859375,1866.0,3129
2025-07-11 08:35:00+00:00,1866.699951171875,1867.0999755859375,1866.699951171875,1867.0,1763
2025-07-11 08:36:00+00:00,1866.800048828125,1867.800048828125,1866.0999755859375,1866.699951171875,1742
2025-07-11 08:37:00+00:00,1867.0,1867.5,1866.5999755859375,1866.5999755859375,720
2025-07-11 08:38:00+00:00,1866.0999755859375,1866.800048828125,1866.0999755859375,1866.800048828125,962
2025-07-11 08:39:00+00:00,1865.800048828125,1867.4000244140625,1865.699951171875,1866.0,1239
2025-07-11 08:40:00+00:00,1865.0,1866.9000244140625,1864.9000244140625,1865.9000244140625,5844
2025-07-11 08:41:00+00:00,1866.300048828125,1866.9000244140625,1865.0999755859375,1865.0999755859375,2313
2025-07-11 08:42:00+00:00,1867.5,1868.699951171875,1865.800048828125,1866.300048828125,4124
2025-07-11 08:43:00+00:00,1867.4000244140625,1868.199951171875,1866.4000244140625,1867.5,1238
2025-07-11 08:44:00+00:00,1866.0999755859375,1867.699951171875,1866.0999755859375,1866.199951171875,1049
2025-07-11 08:45:00+00:00,1866.699951171875,1867.5,1865.800048828125,1866.0,1626
2025-07-11 08:46:00+00:00,1865.5,1867.5,1865.300048828125,1867.5,3595
2025-07-11 08:47:00+00:00,1865.5999755859375,1866.300048828125,1865.0,1865.4000244140625,1704
2025-07-11 08:48:00+00:00,1864.0999755859375,1866.199951171875,1864.0999755859375,1865.5999755859375,3181
2025-07-11 08:49:00+00:00,1863.199951171875,1865.0,1863.0,1864.5999755859375,3065
2025-07-11 08:50:00+00:00,1862.699951171875,1863.5,1861.300048828125,1863.0,4782
2025-07-11 08:51:00+00:00,1862.5,1862.699951171875,1861.800048828125,1862.5999755859375,8325
2025-07-11 08:52:00+00:00,1861.699951171875,1862.5,1861.5,1862.5,1849
2025-07-11 08:53:00+00:00,1861.0999755859375,1862.5999755859375,1861.0999755859375,1861.699951171875,1299
2025-07-11 08:54:00+00:00,1862.0,1862.5999755859375,1861.0999755859375,1861.199951171875,843
2025-07-11 08:55:00+00:00,1861.0999755859375,1862.4000244140625,1861.0999755859375,1862.4000244140625,733
2025-07-11 08:56:00+00:00,1862.4000244140625,1862.4000244140625,1861.0999755859375,1861.300048828125,1087
2025-07-11 08:57:00+00:00,1861.699951171875,1863.4000244140625,1861.5999755859375,1863.4000244140625,2066
2025-07-11 08:58:00+00:00,1861.300048828125,1862.0,1861.300048828125,1861.699951171875,2951
2025-07-11 08:59:00+00:00,1862.800048828125,1862.800048828125,1860.199951171875,1861.199951171875,2568
2025-07-11 09:00:00+00:00,1862.4000244140625,1862.9000244140625,1861.5999755859375,1862.9000244140625,1523
2025-07-11 09:01:00+00:00,1864.5,1864.5999755859375,1862.0,1862.0,4972
2025-07-11 09:02:00+00:00,1865.0999755859375,1865.800048828125,1863.4000244140625,1864.0,2633
2025-07-11 09:03:00+00:00,1863.699951171875,1865.5999755859375,1863.699951171875,1865.5999755859375,2305
2025-07-11 09:04:00+00:00,1864.800048828125,1864.800048828125,1862.5999755859375,1863.699951171875,2326
2025-07-11 09:05:00+00:00,1863.699951171875,1864.9000244140625,1863.699951171875,1864.4000244140625,1104
2025-07-11 09:06:00+00:00,1864.5999755859375,1865.5,1863.699951171875,1863.699951171875,2775
2025-07-11 09:07:00+00:00,1864.0,1864.699951171875,1864.0,1864.0,1178
2025-07-11 09:08:00+00:00,1864.0,1864.5999755859375,1863.0999755859375,1864.0,1640
2025-07-11 09:09:00+00:00,1864.199951171875,1864.5999755859375,1863.800048828125,1864.0,1187
2025-07-11 09:10:00+00:00,1864.699951171875,1865.0,1864.0999755859375,1864.199951171875,2034
2025-07-11 09:11:00+00:00,1865.0,1865.0,1864.0999755859375,1864.9000244140625,1736
2025-07-11 09:12:00+00:00,1864.0999755859375,1865.0,1864.0999755859375,1864.300048828125,522
2025-07-11 09:13:00+00:00,1864.300048828125,1865.0,1864.0,1864.5,724
2025-07-11 09:14:00+00:00,1865.0,1865.0,1864.5,1864.699951171875,552
2025-07-11 09:15:00+00:00,1863.9000244140625,1864.5,1863.9000244140625,1864.5,1822
2025-07-11 09:16:00+00:00,1868.699951171875,1868.699951171875,1863.699951171875,1863.699951171875,8349
2025-07-11 09:17:00+00:00,1868.0999755859375,1868.699951171875,1866.5,1867.800048828125,2675
2025-07-11 09:18:00+00:00,1867.9000244140625,1868.0999755859375,1866.699951171875,1868.0999755859375,2071
2025-07-11 09:19:00+00:00,1866.5,1867.9000244140625,1866.0,1866.9000244140625,911
2025-07-11 09:20:00+00:00,1866.5999755859375,1867.4000244140625,1866.0999755859375,1866.5,1302
2025-07-11 09:21:00+00:00,1864.699951171875,1866.300048828125,1864.699951171875,1865.699951171875,789
2025-07-11 09:22:00+00:00,1865.0999755859375,1866.5999755859375,1864.699951171875,1865.4000244140625,1544
2025-07-11 09:23:00+00:00,1865.300048828125,1866.5,1865.0999755859375,1865.0999755859375,2208
2025-07-11 09:24:00+00:00,1863.699951171875,1866.199951171875,1863.699951171875,1865.300048828125,5103
2025-07-11 09:25:00+00:00,1862.0,1864.9000244140625,1860.800048828125,1863.699951171875,3885
2025-07-11 09:26:00+00:00,1862.0,1862.5999755859375,1861.300048828125,1861.300048828125,795
2025-07-11 09:27:00+00:00,1862.0,1862.0,1861.5,1861.9000244140625,3064
2025-07-11 09:28:00+00:00,1863.0,1863.0,1861.5,1861.5,3115
2025-07-11 09:29:00+00:00,1863.800048828125,1864.0,1863.0999755859375,1863.4000244140625,4780
2025-07-11 09:30:00+00:00,1862.0,1863.699951171875,1862.0,1863.0999755859375,3904
2025-07-11 09:31:00+00:00,1863.0,1863.300048828125,1861.199951171875,1863.300048828125,4838
2025-07-11 09:32:00+00:00,1862.699951171875,1863.199951171875,1862.0999755859375,1863.0,4861
2025-07-11 09:33:00+00:00,1861.5999755859375,1862.699951171875,1861.199951171875,1862.0999755859375,4202
2025-07-11 09:34:00+00:00,1862.9000244140625,1862.9000244140625,1861.0999755859375,1861.5999755859375,3934
2025-07-11 09:35:00+00:00,1861.800048828125,1862.9000244140625,1861.300048828125,1862.9000244140625,1683
2025-07-11 09:36:00+00:00,1861.199951171875,1861.9000244140625,1861.199951171875,1861.5,2790
2025-07-11 09:37:00+00:00,1861.9000244140625,1862.4000244140625,1861.300048828125,1861.4000244140625,4541
2025-07-11 09:38:00+00:00,1862.4000244140625,1862.5999755859375,1862.0,1862.300048828125,2887
2025-07-11 09:39:00+00:00,1862.0999755859375,1862.4000244140625,1862.0,1862.4000244140625,2352
2025-07-11 09:40:00+00:00,1860.9000244140625,1863.300048828125,1860.9000244140625,1863.300048828125,20510
2025-07-11 09:41:00+00:00,1858.0,1860.800048828125,1857.5,1860.4000244140625,13124
2025-07-11 09:42:00+00:00,1857.0999755859375,1858.0,1856.0999755859375,1857.9000244140625,9101
2025-07-11 09:43:00+00:00,1858.300048828125,1858.300048828125,1857.0,1857.0,3075
2025-07-11 09:44:00+00:00,1860.9000244140625,1860.9000244140625,1858.199951171875,1858.300048828125,7808
2025-07-11 09:45:00+00:00,1858.4000244140625,1860.9000244140625,1857.0,1860.9000244140625,13027
2025-07-11 09:46:00+00:00,1855.0,1858.4000244140625,1854.800048828125,1857.699951171875,20913
2025-07-11 09:47:00+00:00,1856.699951171875,1857.0,1854.4000244140625,1855.699951171875,9773
2025-07-11 09:48:00+00:00,1855.800048828125,1856.800048828125,1855.0,1856.5999755859375,9647
2025-07-11 09:49:00+00:00,1855.0999755859375,1856.800048828125,1855.0,1855.0999755859375,8137
2025-07-11 09:50:00+00:00,1853.0,1855.199951171875,1852.5999755859375,1855.0999755859375,20437
2025-07-11 09:51:00+00:00,1853.5999755859375,1854.0,1852.800048828125,1853.0999755859375,5653
2025-07-11 09:52:00+00:00,1853.800048828125,1854.5,1853.5,1853.5,6123
2025-07-11 09:53:00+00:00,1852.0,1853.5,1852.0,1853.5,7483
2025-07-11 09:54:00+00:00,1852.5,1852.5,1851.0,1852.0,5402
2025-07-11 09:55:00+00:00,1853.5999755859375,1853.9000244140625,1851.800048828125,1852.4000244140625,12094
2025-07-11 09:56:00+00:00,1852.9000244140625,1852.9000244140625,1851.800048828125,1852.5999755859375,5086
2025-07-11 09:57:00+00:00,1851.800048828125,1852.4000244140625,1851.800048828125,1852.4000244140625,7298
2025-07-11 09:58:00+00:00,1852.199951171875,1852.300048828125,1851.0999755859375,1852.0,16410
2025-07-11 09:59:00+00:00,1852.0,1854.0,1850.4000244140625,1852.0,7419
2025-07-14 03:45:00+00:00,1832.5999755859375,1851.300048828125,1831.5,1850.0,0
2025-07-14 03:46:00+00:00,1832.0,1835.5999755859375,1826.800048828125,1834.5999755859375,23492
2025-07-14 03:47:00+00:00,1829.199951171875,1833.0999755859375,1828.0,1832.4000244140625,17220
2025-07-14 03:48:00+00:00,1830.0,1832.5999755859375,1828.0999755859375,1829.9000244140625,12246
2025-07-14 03:49:00+00:00,1828.800048828125,1832.0,1828.0,1830.0,12867
2025-07-14 03:50:00+00:00,1837.0,1837.199951171875,1829.0999755859375,1829.0999755859375,19282
2025-07-14 03:51:00+00:00,1837.699951171875,1840.0,1831.5999755859375,1835.9000244140625,19416
2025-07-14 03:52:00+00:00,1832.199951171875,1839.0,1832.199951171875,1837.5999755859375,20625
2025-07-14 03:53:00+00:00,1832.800048828125,1835.199951171875,1831.5999755859375,1833.800048828125,15068
2025-07-14 03:54:00+00:00,1823.800048828125,1833.5999755859375,1822.5999755859375,1832.699951171875,23977
2025-07-14 03:55:00+00:00,1822.300048828125,1824.699951171875,1821.0,1823.800048828125,23313
2025-07-14 03:56:00+00:00,1818.199951171875,1825.5999755859375,1817.0,1823.300048828125,29891
2025-07-14 03:57:00+00:00,1823.0,1824.0,1818.699951171875,1818.699951171875,18581
2025-07-14 03:58:00+00:00,1825.4000244140625,1826.300048828125,1819.5,1823.199951171875,18637
2025-07-14 03:59:00+00:00,1826.0,1829.4000244140625,1823.4000244140625,1824.0999755859375,31146
2025-07-14 04:00:00+00:00,1826.0,1827.699951171875,1826.0,1826.800048828125,8272
2025-07-14 04:01:00+00:00,1825.5999755859375,1831.699951171875,1824.5,1826.4000244140625,16569
2025-07-14 04:02:00+00:00,1822.0,1826.0,1822.0,1825.699951171875,7970
2025-07-14 04:03:00+00:00,1821.0999755859375,1823.199951171875,1821.0999755859375,1822.0,4398
2025-07-14 04:04:00+00:00,1823.300048828125,1825.0999755859375,1821.4000244140625,1821.4000244140625,6865
2025-07-14 04:05:00+00:00,1819.199951171875,1824.5999755859375,1817.4000244140625,1822.9000244140625,15508
2025-07-14 04:06:00+00:00,1817.699951171875,1819.300048828125,1815.4000244140625,1819.300048828125,35596
2025-07-14 04:07:00+00:00,1817.5,1818.0,1815.5999755859375,1816.9000244140625,8617
2025-07-14 04:08:00+00:00,1818.0,1820.0,1816.9000244140625,1816.9000244140625,4493
2025-07-14 04:09:00+00:00,1816.199951171875,1819.0,1816.0,1817.5,7091
2025-07-14 04:10:00+00:00,1820.0,1820.0,1815.300048828125,1816.0,6890
2025-07-14 04:11:00+00:00,1819.800048828125,1821.199951171875,1816.9000244140625,1820.0,10776
2025-07-14 04:12:00+00:00,1820.0,1824.0,1819.0,1819.9000244140625,12102
2025-07-14 04:13:00+00:00,1821.5999755859375,1822.4000244140625,1819.0,1820.5,3798
2025-07-14 04:14:00+00:00,1822.0,1822.5999755859375,1820.800048828125,1821.800048828125,3548
2025-07-14 04:15:00+00:00,1824.5,1825.800048828125,1821.300048828125,1822.0,6286
2025-07-14 04:16:00+00:00,1823.9000244140625,1825.0,1823.0999755859375,1824.0,3786
2025-07-14 04:17:00+00:00,1825.0,1825.5999755859375,1824.0999755859375,1824.4000244140625,3249
2025-07-14 04:18:00+00:00,1826.0,1826.0999755859375,1824.4000244140625,1824.9000244140625,6464
2025-07-14 04:19:00+00:00,1825.5999755859375,1825.5999755859375,1824.0,1824.9000244140625,3011
2025-07-14 04:20:00+00:00,1825.0999755859375,1825.0999755859375,1822.300048828125,1825.0,5233
2025-07-14 04:21:00+00:00,1825.199951171875,1826.0,1823.5999755859375,1824.4000244140625,5706
2025-07-14 04:22:00+00:00,1826.199951171875,1826.199951171875,1825.0,1825.5,4999
2025-07-14 04:23:00+00:00,1826.5999755859375,1826.5999755859375,1826.0,1826.0999755859375,4139
2025-07-14 04:24:00+00:00,1827.0999755859375,1830.9000244140625,1827.0999755859375,1828.699951171875,13173
2025-07-14 04:25:00+00:00,1827.0,1828.5999755859375,1826.0,1827.9000244140625,3658
2025-07-14 04:26:00+00:00,1828.0999755859375,1828.699951171875,1826.300048828125,1827.0,3928
2025-07-14 04:27:00+00:00,1828.300048828125,1829.0,1827.0,1827.4000244140625,1822
2025-07-14 04:28:00+00:00,1832.9000244140625,1834.300048828125,1827.5,1828.5999755859375,9290
2025-07-14 04:29:00+00:00,1833.9000244140625,1834.5999755859375,1832.0999755859375,1833.0,7896
2025-07-14 04:30:00+00:00,1833.9000244140625,1834.0,1832.9000244140625,1833.4000244140625,2388
2025-07-14 04:31:00+00:00,1832.5,1834.0,1832.0,1833.199951171875,4477
2025-07-14 04:32:00+00:00,1834.300048828125,1834.300048828125,1832.0,1833.0,3186
2025-07-14 04:33:00+00:00,1833.9000244140625,1834.300048828125,1833.9000244140625,1834.0,4194
2025-07-14 04:34:00+00:00,1836.0999755859375,1837.300048828125,1833.9000244140625,1833.9000244140625,7415
2025-07-14 04:35:00+00:00,1834.0,1836.800048828125,1834.0,1836.0,5216
2025-07-14 04:36:00+00:00,1834.5,1835.5,1832.199951171875,1835.300048828125,6103
2025-07-14 04:37:00+00:00,1833.4000244140625,1836.5,1833.4000244140625,1834.5,5788
2025-07-14 04:38:00+00:00,1833.5999755859375,1835.0,1833.199951171875,1834.199951171875,1564
2025-07-14 04:39:00+00:00,1833.0,1833.800048828125,1832.199951171875,1833.4000244140625,2981
2025-07-14 04:40:00+00:00,1833.199951171875,1833.5,1833.0,1833.4000244140625,888
2025-07-14 04:41:00+00:00,1833.300048828125,1833.800048828125,1832.800048828125,1833.5,3543
2025-07-14 04:42:00+00:00,1833.0999755859375,1833.800048828125,1832.9000244140625,1833.800048828125,1666
2025-07-14 04:43:00+00:00,1835.9000244140625,1836.0,1833.0,1833.300048828125,7382
2025-07-14 04:44:00+00:00,1838.199951171875,1839.9000244140625,1835.800048828125,1836.0,10744
2025-07-14 04:45:00+00:00,1835.5,1838.699951171875,1835.0,1838.4000244140625,6096
2025-07-14 04:46:00+00:00,1834.800048828125,1836.699951171875,1834.0999755859375,1836.4000244140625,7584
2025-07-14 04:47:00+00:00,1835.9000244140625,1835.9000244140625,1833.800048828125,1834.800048828125,2727
2025-07-14 04:48:00+00:00,1834.9000244140625,1836.0,1834.5999755859375,1835.4000244140625,2114
2025-07-14 04:49:00+00:00,1835.0,1835.199951171875,1833.5,1834.5999755859375,1539
2025-07-14 04:50:00+00:00,1837.0,1837.0,1834.0,1834.0,2482
2025-07-14 04:51:00+00:00,1839.0,1839.0999755859375,1836.4000244140625,1837.0,3619
2025-07-14 04:52:00+00:00,1838.9000244140625,1839.199951171875,1838.5,1838.5,1102
2025-07-14 04:53:00+00:00,1839.300048828125,1839.800048828125,1839.199951171875,1839.199951171875,7371
2025-07-14 04:54:00+00:00,1839.300048828125,1839.699951171875,1839.0,1839.699951171875,2192
2025-07-14 04:55:00+00:00,1843.0,1843.0,1839.0,1839.0,5898
2025-07-14 04:56:00+00:00,1841.699951171875,1843.0,1841.300048828125,1842.800048828125,3217
2025-07-14 04:57:00+00:00,1841.800048828125,1842.0,1841.0999755859375,1841.699951171875,2284
2025-07-14 04:58:00+00:00,1839.4000244140625,1842.0,1838.9000244140625,1842.0,4998
2025-07-14 04:59:00+00:00,1839.800048828125,1839.9000244140625,1838.4000244140625,1839.4000244140625,3758
2025-07-14 05:00:00+00:00,1837.0,1840.9000244140625,1836.800048828125,1839.800048828125,4534
2025-07-14 05:01:00+00:00,1838.0,1838.9000244140625,1837.0,1837.0,2171
2025-07-14 05:02:00+00:00,1837.0999755859375,1838.300048828125,1837.0999755859375,1837.9000244140625,2704
2025-07-14 05:03:00+00:00,1836.699951171875,1837.800048828125,1836.0,1837.0,1529
2025-07-14 05:04:00+00:00,1836.5999755859375,1837.0999755859375,1836.0,1836.699951171875,1412
2025-07-14 05:05:00+00:00,1836.800048828125,1837.300048828125,1836.300048828125,1836.5,1637
2025-07-14 05:06:00+00:00,1834.9000244140625,1837.300048828125,1834.300048828125,1836.800048828125,5343
2025-07-14 05:07:00+00:00,1836.0999755859375,1836.5,1834.4000244140625,1834.4000244140625,2588
2025-07-14 05:08:00+00:00,1835.0999755859375,1836.0,1835.0999755859375,1836.0,772
2025-07-14 05:09:00+00:00,1835.0999755859375,1836.0,1835.0999755859375,1835.0999755859375,1306
2025-07-14 05:10:00+00:00,1835.0,1835.5,1834.9000244140625,1835.0999755859375,732
2025-07-14 05:11:00+00:00,1835.0999755859375,1835.5,1834.4000244140625,1835.0,5782
2025-07-14 05:12:00+00:00,1836.9000244140625,1838.0,1835.0999755859375,1835.0999755859375,3324
2025-07-14 05:13:00+00:00,1835.699951171875,1837.0999755859375,1834.4000244140625,1837.0,3832
2025-07-14 05:14:00+00:00,1835.199951171875,1835.9000244140625,1835.0,1835.0,1215
2025-07-14 05:15:00+00:00,1835.199951171875,1835.9000244140625,1835.199951171875,1835.199951171875,541
2025-07-14 05:16:00+00:00,1835.4000244140625,1835.9000244140625,1835.199951171875,1835.9000244140625,478
2025-07-14 05:17:00+00:00,1834.699951171875,1836.0,1834.699951171875,1836.0,1649
2025-07-14 05:18:00+00:00,1834.800048828125,1835.199951171875,1834.199951171875,1834.4000244140625,806
2025-07-14 05:19:00+00:00,1834.9000244140625,1836.0,1834.5999755859375,1834.699951171875,3165
2025-07-14 05:20:00+00:00,1836.0999755859375,1837.5,1834.300048828125,1834.5,3318
2025-07-14 05:21:00+00:00,1835.0999755859375,1836.5999755859375,1835.0,1836.0999755859375,1912
2025-07-14 05:22:00+00:00,1834.699951171875,1835.5,1834.199951171875,1835.199951171875,586
2025-07-14 05:23:00+00:00,1833.0,1835.4000244140625,1833.0,1834.699951171875,3029
2025-07-14 05:24:00+00:00,1834.5,1834.5999755859375,1833.0,1833.0,1374
2025-07-14 05:25:00+00:00,1834.0,1834.5,1833.4000244140625,1834.4000244140625,1500
2025-07-14 05:26:00+00:00,1833.199951171875,1834.0,1833.0,1833.4000244140625,1445
2025-07-14 05:27:00+00:00,1833.4000244140625,1834.0,1832.0999755859375,1834.0,2239
2025-07-14 05:28:00+00:00,1832.5,1834.5,1832.4000244140625,1832.800048828125,5053
2025-07-14 05:29:00+00:00,1832.0999755859375,1832.9000244140625,1831.199951171875,1832.699951171875,3705
2025-07-14 05:30:00+00:00,1832.800048828125,1834.300048828125,1832.0,1832.0,3681
2025-07-14 05:31:00+00:00,1834.5,1834.699951171875,1832.4000244140625,1832.9000244140625,1377
2025-07-14 05:32:00+00:00,1834.4000244140625,1835.0,1834.0,1834.5,1661
2025-07-14 05:33:00+00:00,1833.0,1834.9000244140625,1833.0,1834.4000244140625,2152
2025-07-14 05:34:00+00:00,1832.300048828125,1833.699951171875,1832.0,1833.0,861
2025-07-14 05:35:00+00:00,1834.4000244140625,1834.4000244140625,1831.800048828125,1831.800048828125,2193
2025-07-14 05:36:00+00:00,1834.199951171875,1835.0,1833.5999755859375,1834.300048828125,1371
2025-07-14 05:37:00+00:00,1834.9000244140625,1835.0,1833.9000244140625,1834.9000244140625,1559
2025-07-14 05:38:00+00:00,1834.4000244140625,1835.0,1834.199951171875,1835.0,1080
2025-07-14 05:39:00+00:00,1833.0,1834.5999755859375,1833.0,1834.0,1659
2025-07-14 05:40:00+00:00,1832.5,1833.800048828125,1831.699951171875,1833.0,1120
2025-07-14 05:41:00+00:00,1830.5,1832.0,1830.5,1832.0,2278
2025-07-14 05:42:00+00:00,1828.0999755859375,1830.5,1828.0,1830.5,9341
2025-07-14 05:43:00+00:00,1827.5,1828.800048828125,1826.5999755859375,1827.300048828125,8500
2025-07-14 05:44:00+00:00,1826.300048828125,1828.0,1826.0,1827.800048828125,2042
2025-07-14 05:45:00+00:00,1826.0999755859375,1827.4000244140625,1825.199951171875,1826.300048828125,11567
2025-07-14 05:46:00+00:00,1827.0,1827.800048828125,1825.0,1826.5999755859375,3437
2025-07-14 05:47:00+00:00,1827.5,1828.5999755859375,1827.0,1827.0999755859375,1550
2025-07-14 05:48:00+00:00,1827.0,1828.800048828125,1827.0,1827.5,1094
2025-07-14 05:49:00+00:00,1826.0,1828.5,1826.0,1827.699951171875,4519
2025-07-14 05:50:00+00:00,1825.199951171875,1826.800048828125,1825.199951171875,1826.0,2120
2025-07-14 05:51:00+00:00,1827.300048828125,1827.300048828125,1825.0,1825.199951171875,6548
2025-07-14 05:52:00+00:00,1825.300048828125,1827.4000244140625,1825.300048828125,1826.699951171875,1316
2025-07-14 05:53:00+00:00,1826.199951171875,1827.0,1825.300048828125,1825.5,1551
2025-07-14 05:54:00+00:00,1825.5999755859375,1826.699951171875,1825.0,1826.0,2300
2025-07-14 05:55:00+00:00,1824.5,1826.0999755859375,1823.9000244140625,1826.0999755859375,5060
2025-07-14 05:56:00+00:00,1823.5,1824.5,1823.0999755859375,1824.5,1444
2025-07-14 05:57:00+00:00,1829.9000244140625,1830.300048828125,1823.300048828125,1823.4000244140625,6987
2025-07-14 05:58:00+00:00,1829.4000244140625,1830.0,1828.5999755859375,1829.699951171875,4552
2025-07-14 05:59:00+00:00,1830.9000244140625,1831.699951171875,1828.5,1829.199951171875,5121
2025-07-14 06:00:00+00:00,1832.4000244140625,1832.4000244140625,1830.199951171875,1831.0,5227
2025-07-14 06:01:00+00:00,1831.0999755859375,1832.4000244140625,1830.300048828125,1831.699951171875,2481
2025-07-14 06:02:00+00:00,1827.699951171875,1831.0,1827.0,1831.0,1263
2025-07-14 06:03:00+00:00,1827.800048828125,1828.199951171875,1827.0,1827.800048828125,788
2025-07-14 06:04:00+00:00,1827.9000244140625,1828.0,1827.5,1827.800048828125,837
2025-07-14 06:05:00+00:00,1827.4000244140625,1828.0,1827.0,1828.0,2380
2025-07-14 06:06:00+00:00,1828.300048828125,1828.300048828125,1827.0,1827.699951171875,632
2025-07-14 06:07:00+00:00,1826.800048828125,1827.5999755859375,1826.0999755859375,1827.5999755859375,3317
2025-07-14 06:08:00+00:00,1825.199951171875,1826.5999755859375,1825.199951171875,1826.5999755859375,1152
2025-07-14 06:09:00+00:00,1825.5999755859375,1827.5999755859375,1825.5999755859375,1826.199951171875,1207
2025-07-14 06:10:00+00:00,1826.199951171875,1827.199951171875,1825.5,1825.5,772
2025-07-14 06:11:00+00:00,1826.800048828125,1827.5,1826.0,1826.0,2052
2025-07-14 06:12:00+00:00,1824.9000244140625,1826.699951171875,1824.300048828125,1826.4000244140625,6118
2025-07-14 06:13:00+00:00,1824.0,1825.0999755859375,1823.199951171875,1824.300048828125,2816
2025-07-14 06:14:00+00:00,1825.0,1825.0,1823.800048828125,1824.300048828125,1334
2025-07-14 06:15:00+00:00,1823.4000244140625,1825.0,1823.0999755859375,1825.0,3145
2025-07-14 06:16:00+00:00,1823.5,1824.199951171875,1823.199951171875,1823.699951171875,825
2025-07-14 06:17:00+00:00,1824.199951171875,1824.300048828125,1823.5,1823.5,423
2025-07-14 06:18:00+00:00,1825.0,1825.0,1824.4000244140625,1824.4000244140625,2591
2025-07-14 06:19:00+00:00,1824.800048828125,1825.0,1824.0,1825.0,1402
2025-07-14 06:20:00+00:00,1824.0999755859375,1825.0,1823.300048828125,1824.800048828125,1393
2025-07-14 06:21:00+00:00,1823.4000244140625,1824.0,1823.300048828125,1823.699951171875,594
2025-07-14 06:22:00+00:00,1822.0,1823.5,1822.0,1823.199951171875,4433
2025-07-14 06:23:00+00:00,1822.199951171875,1823.0,1822.0,1822.0,4908
2025-07-14 06:24:00+00:00,1822.5,1822.5,1822.0,1822.0,1443
2025-07-14 06:25:00+00:00,1821.5999755859375,1822.0,1821.300048828125,1822.0,5667
2025-07-14 06:26:00+00:00,1822.800048828125,1824.699951171875,1821.5999755859375,1821.800048828125,16859
2025-07-14 06:27:00+00:00,1822.5,1823.4000244140625,1822.0999755859375,1823.4000244140625,424
2025-07-14 06:28:00+00:00,1822.0999755859375,1822.5,1822.0,1822.300048828125,3068
2025-07-14 06:29:00+00:00,1822.5,1823.0,1822.0,1822.300048828125,544
2025-07-14 06:30:00+00:00,1822.5999755859375,1823.0,1822.5,1822.5999755859375,963
2025-07-14 06:31:00+00:00,1821.0999755859375,1822.5999755859375,1821.0999755859375,1822.5999755859375,4645
2025-07-14 06:32:00+00:00,1821.9000244140625,1822.0999755859375,1821.4000244140625,1822.0,702
2025-07-14 06:33:00+00:00,1824.699951171875,1824.800048828125,1822.5,1822.5,3680
2025-07-14 06:34:00+00:00,1824.0,1824.9000244140625,1824.0,1824.9000244140625,3350
2025-07-14 06:35:00+00:00,1824.5999755859375,1824.699951171875,1822.800048828125,1822.9000244140625,746
2025-07-14 06:36:00+00:00,1824.0999755859375,1824.5999755859375,1823.300048828125,1824.5999755859375,1525
2025-07-14 06:37:00+00:00,1824.199951171875,1824.699951171875,1823.5999755859375,1824.0999755859375,574
2025-07-14 06:38:00+00:00,1823.5999755859375,1824.300048828125,1823.5999755859375,1824.0999755859375,917
